index	num_heavy_atoms	num_bonds	depiction	look	time	size
52	28	32	BALL_AND_STICK	GLOSSY	382.10582733154297	84.605
52	28	32	WIREFRAME	GLOSSY	0.5908012390136719	8.49
52	28	32	TUBE	CARTOON	662.0998382568359	31.795
53	25	28	SPACEFILLING	CARTOON	266.30592346191406	23.733
53	25	28	BALL_AND_STICK	CARTOON	346.2998867034912	60.978
53	25	28	WIREFRAME	CARTOON	0.5209445953369141	7.326
52	28	32	TUBE	GLOSSY	660.4628562927246	42.481
53	25	28	SPACEFILLING	GLOSSY	265.4001712799072	29.862
53	25	28	TUBE	CARTOON	577.9008865356445	27.461
53	25	28	WIREFRAME	GLOSSY	0.5171298980712891	7.326
53	25	28	BALL_AND_STICK	GLOSSY	344.926118850708	78.383
54	27	30	SPACEFILLING	CARTOON	275.6659984588623	25.432
54	27	30	BALL_AND_STICK	CARTOON	368.2551383972168	65.123
54	27	30	WIREFRAME	CARTOON	0.5550384521484375	7.908
53	25	28	TUBE	GLOSSY	572.7899074554443	36.309
54	27	30	SPACEFILLING	GLOSSY	274.0299701690674	32.053
54	27	30	BALL_AND_STICK	GLOSSY	368.59893798828125	83.909
54	27	30	WIREFRAME	GLOSSY	0.5507469177246094	7.908
54	27	30	TUBE	CARTOON	627.0978450775146	29.728
55	29	33	SPACEFILLING	CARTOON	293.5178279876709	25.04
54	27	30	TUBE	GLOSSY	621.2518215179443	39.467
55	29	33	WIREFRAME	CARTOON	0.6420612335205078	9.207
55	29	33	BALL_AND_STICK	CARTOON	394.5310115814209	67.764
55	29	33	SPACEFILLING	GLOSSY	283.998966217041	32.115
55	29	33	BALL_AND_STICK	GLOSSY	391.06202125549316	86.512
55	29	33	WIREFRAME	GLOSSY	0.6437301635742188	9.207
55	29	33	TUBE	CARTOON	701.953649520874	32.656
56	33	37	SPACEFILLING	CARTOON	341.15076065063477	31.961
55	29	33	TUBE	GLOSSY	704.1211128234863	44.292
56	33	37	WIREFRAME	CARTOON	0.6740093231201172	9.659
56	33	37	BALL_AND_STICK	CARTOON	437.41297721862793	76.663
56	33	37	SPACEFILLING	GLOSSY	337.9981517791748	40.066
56	33	37	BALL_AND_STICK	GLOSSY	437.33692169189453	97.884
56	33	37	WIREFRAME	GLOSSY	0.6589889526367188	9.659
56	33	37	TUBE	CARTOON	760.0269317626953	35.838
57	23	25	SPACEFILLING	CARTOON	227.80990600585938	22.099
57	23	25	BALL_AND_STICK	CARTOON	305.36723136901855	53.442
57	23	25	WIREFRAME	CARTOON	0.47087669372558594	6.945
57	23	25	SPACEFILLING	GLOSSY	228.20210456848145	27.738
56	33	37	TUBE	GLOSSY	752.8707981109619	48.0
57	23	25	TUBE	CARTOON	533.2450866699219	26.229
57	23	25	WIREFRAME	GLOSSY	0.4799365997314453	6.945
57	23	25	BALL_AND_STICK	GLOSSY	307.07287788391113	68.482
58	32	36	SPACEFILLING	CARTOON	328.45306396484375	29.417
57	23	25	TUBE	GLOSSY	538.7890338897705	34.438
58	32	36	WIREFRAME	CARTOON	0.6799697875976562	9.46
58	32	36	BALL_AND_STICK	CARTOON	441.5783882141113	76.142
58	32	36	SPACEFILLING	GLOSSY	322.85332679748535	37.268
58	32	36	BALL_AND_STICK	GLOSSY	430.5872917175293	97.107
58	32	36	WIREFRAME	GLOSSY	0.6630420684814453	9.46
58	32	36	TUBE	CARTOON	731.9767475128174	34.28
59	18	19	SPACEFILLING	CARTOON	184.1280460357666	19.58
59	18	19	BALL_AND_STICK	CARTOON	247.22695350646973	47.092
59	18	19	WIREFRAME	CARTOON	0.39005279541015625	5.891
58	32	36	TUBE	GLOSSY	731.4097881317139	46.511
59	18	19	SPACEFILLING	GLOSSY	183.2139492034912	24.059
59	18	19	TUBE	CARTOON	442.1961307525635	23.726
59	18	19	WIREFRAME	GLOSSY	0.39887428283691406	5.891
59	18	19	BALL_AND_STICK	GLOSSY	249.75895881652832	60.074
60	14	14	SPACEFILLING	CARTOON	136.61885261535645	13.878
60	14	14	BALL_AND_STICK	CARTOON	181.5178394317627	32.743
60	14	14	WIREFRAME	CARTOON	0.2799034118652344	3.874
59	18	19	TUBE	GLOSSY	441.93291664123535	30.836
60	14	14	SPACEFILLING	GLOSSY	138.47589492797852	17.331
60	14	14	TUBE	CARTOON	283.9622497558594	14.25
60	14	14	WIREFRAME	GLOSSY	0.2808570861816406	3.874
60	14	14	BALL_AND_STICK	GLOSSY	179.31532859802246	41.201
60	14	14	TUBE	GLOSSY	363.17968368530273	19.311
61	26	29	SPACEFILLING	CARTOON	347.5079536437988	27.799
61	26	29	WIREFRAME	CARTOON	0.530242919921875	7.673
61	26	29	BALL_AND_STICK	CARTOON	424.8461723327637	64.565
61	26	29	SPACEFILLING	GLOSSY	340.6858444213867	34.278
61	26	29	BALL_AND_STICK	GLOSSY	471.80700302124023	80.764
61	26	29	WIREFRAME	GLOSSY	0.5719661712646484	7.673
61	26	29	TUBE	CARTOON	711.4689350128174	31.659
62	18	19	SPACEFILLING	CARTOON	184.21697616577148	17.61
62	18	19	BALL_AND_STICK	CARTOON	240.5068874359131	42.159
62	18	19	WIREFRAME	CARTOON	0.36978721618652344	5.191
61	26	29	TUBE	GLOSSY	644.5009708404541	41.692
62	18	19	SPACEFILLING	GLOSSY	183.56990814208984	22.017
62	18	19	TUBE	CARTOON	396.3751792907715	19.241
62	18	19	WIREFRAME	GLOSSY	0.39005279541015625	5.191
62	18	19	BALL_AND_STICK	GLOSSY	246.1397647857666	54.218
63	23	25	SPACEFILLING	CARTOON	230.04794120788574	21.736
62	18	19	TUBE	GLOSSY	399.02687072753906	25.494
63	23	25	WIREFRAME	CARTOON	0.4820823669433594	6.938
63	23	25	BALL_AND_STICK	CARTOON	309.91291999816895	52.788
63	23	25	SPACEFILLING	GLOSSY	238.5411262512207	27.373
63	23	25	BALL_AND_STICK	GLOSSY	318.5279369354248	67.469
63	23	25	WIREFRAME	GLOSSY	0.47588348388671875	6.938
63	23	25	TUBE	CARTOON	531.6531658172607	25.203
64	24	26	SPACEFILLING	CARTOON	243.96586418151855	23.226
64	24	26	BALL_AND_STICK	CARTOON	321.4421272277832	56.035
64	24	26	WIREFRAME	CARTOON	0.5178451538085938	7.328
63	23	25	TUBE	GLOSSY	520.4150676727295	33.907
64	24	26	SPACEFILLING	GLOSSY	250.75507164001465	29.107
64	24	26	BALL_AND_STICK	GLOSSY	331.9971561431885	71.65
64	24	26	WIREFRAME	GLOSSY	0.5130767822265625	7.328
64	24	26	TUBE	CARTOON	558.0658912658691	27.482
65	35	39	SPACEFILLING	CARTOON	375.13279914855957	34.283
64	24	26	TUBE	GLOSSY	551.0649681091309	36.16
65	35	39	WIREFRAME	CARTOON	0.7359981536865234	10.817
65	35	39	BALL_AND_STICK	CARTOON	492.19489097595215	85.169
65	35	39	SPACEFILLING	GLOSSY	371.6998100280762	42.872
65	35	39	BALL_AND_STICK	GLOSSY	491.58596992492676	110.03
65	35	39	WIREFRAME	GLOSSY	0.7379055023193359	10.817
65	35	39	TUBE	CARTOON	848.2818603515625	40.662
66	28	30	SPACEFILLING	CARTOON	295.98522186279297	26.698
66	28	30	BALL_AND_STICK	CARTOON	383.44311714172363	64.227
66	28	30	WIREFRAME	CARTOON	0.6129741668701172	8.785
65	35	39	TUBE	GLOSSY	850.5878448486328	54.336
66	28	30	SPACEFILLING	GLOSSY	293.83087158203125	33.509
66	28	30	TUBE	CARTOON	688.9491081237793	34.187
66	28	30	WIREFRAME	GLOSSY	0.6189346313476562	8.785
66	28	30	BALL_AND_STICK	GLOSSY	390.48099517822266	82.441
67	39	43	SPACEFILLING	CARTOON	401.51286125183105	37.28
67	39	43	BALL_AND_STICK	CARTOON	513.6430263519287	89.42
67	39	43	WIREFRAME	CARTOON	0.7460117340087891	11.013
66	28	30	TUBE	GLOSSY	684.3709945678711	44.454
67	39	43	SPACEFILLING	GLOSSY	400.073766708374	46.853
67	39	43	BALL_AND_STICK	GLOSSY	514.0039920806885	114.471
67	39	43	WIREFRAME	GLOSSY	0.7538795471191406	11.013
67	39	43	TUBE	CARTOON	862.933874130249	40.453
68	38	41	SPACEFILLING	CARTOON	380.856990814209	34.88
68	38	41	BALL_AND_STICK	CARTOON	522.9978561401367	89.998
68	38	41	WIREFRAME	CARTOON	0.7607936859130859	11.151
67	39	43	TUBE	GLOSSY	859.1442108154297	54.701
68	38	41	SPACEFILLING	GLOSSY	381.42895698547363	44.169
68	38	41	TUBE	CARTOON	860.0358963012695	39.732
68	38	41	WIREFRAME	GLOSSY	0.7610321044921875	11.151
68	38	41	BALL_AND_STICK	GLOSSY	522.8979587554932	116.25
69	14	13	SPACEFILLING	CARTOON	135.21814346313477	13.69
69	14	13	BALL_AND_STICK	CARTOON	208.77408981323242	36.85
69	14	13	WIREFRAME	CARTOON	0.33020973205566406	4.62
69	14	13	SPACEFILLING	GLOSSY	136.26599311828613	17.121
69	14	13	TUBE	CARTOON	344.6071147918701	17.255
69	14	13	BALL_AND_STICK	GLOSSY	203.50408554077148	46.679
69	14	13	WIREFRAME	GLOSSY	0.32782554626464844	4.62
70	15	14	SPACEFILLING	CARTOON	149.77622032165527	14.857
68	38	41	TUBE	GLOSSY	886.3208293914795	54.316
69	14	13	TUBE	GLOSSY	343.6300754547119	23.01
70	15	14	WIREFRAME	CARTOON	0.32901763916015625	4.813
70	15	14	BALL_AND_STICK	CARTOON	223.76489639282227	39.778
70	15	14	SPACEFILLING	GLOSSY	148.81277084350586	18.53
70	15	14	TUBE	CARTOON	363.3420467376709	17.94
70	15	14	WIREFRAME	GLOSSY	0.335693359375	4.813
70	15	14	BALL_AND_STICK	GLOSSY	220.0007438659668	50.482
70	15	14	TUBE	GLOSSY	359.1270446777344	23.732
71	25	28	SPACEFILLING	CARTOON	259.0219974517822	22.177
71	25	28	WIREFRAME	CARTOON	0.5469322204589844	7.542
71	25	28	BALL_AND_STICK	CARTOON	334.2123031616211	51.768
71	25	28	SPACEFILLING	GLOSSY	257.24077224731445	28.196
71	25	28	BALL_AND_STICK	GLOSSY	330.3248882293701	67.45
71	25	28	WIREFRAME	GLOSSY	0.537872314453125	7.542
71	25	28	TUBE	CARTOON	583.6150646209717	26.187
72	13	12	SPACEFILLING	CARTOON	122.90191650390625	12.583
72	13	12	BALL_AND_STICK	CARTOON	194.86403465270996	35.724
72	13	12	WIREFRAME	CARTOON	0.2880096435546875	4.236
71	25	28	TUBE	GLOSSY	589.756965637207	35.606
72	13	12	SPACEFILLING	GLOSSY	122.65229225158691	15.772
72	13	12	TUBE	CARTOON	309.31901931762695	16.017
72	13	12	WIREFRAME	GLOSSY	0.28896331787109375	4.236
72	13	12	BALL_AND_STICK	GLOSSY	196.29907608032227	45.276
72	13	12	TUBE	GLOSSY	309.4620704650879	21.448
73	32	35	SPACEFILLING	CARTOON	336.52591705322266	30.048
73	32	35	WIREFRAME	CARTOON	0.5750656127929688	7.883
73	32	35	BALL_AND_STICK	CARTOON	405.51209449768066	67.296
73	32	35	SPACEFILLING	GLOSSY	337.9049301147461	37.879
73	32	35	TUBE	CARTOON	643.0470943450928	29.127
73	32	35	WIREFRAME	GLOSSY	0.5791187286376953	7.883
73	32	35	BALL_AND_STICK	GLOSSY	399.7170925140381	85.854
74	23	24	SPACEFILLING	CARTOON	289.72792625427246	20.632
74	23	24	BALL_AND_STICK	CARTOON	376.64103507995605	48.06
74	23	24	WIREFRAME	CARTOON	0.5016326904296875	6.288
73	32	35	TUBE	GLOSSY	732.2800159454346	39.271
74	23	24	SPACEFILLING	GLOSSY	264.15228843688965	26.221
74	23	24	BALL_AND_STICK	GLOSSY	312.30998039245605	61.178
74	23	24	WIREFRAME	GLOSSY	0.4749298095703125	6.288
74	23	24	TUBE	CARTOON	567.6088333129883	22.825
75	26	29	SPACEFILLING	CARTOON	278.06591987609863	24.639
74	23	24	TUBE	GLOSSY	549.778938293457	30.373
75	26	29	WIREFRAME	CARTOON	0.5660057067871094	8.101
75	26	29	BALL_AND_STICK	CARTOON	410.65001487731934	65.242
75	26	29	SPACEFILLING	GLOSSY	280.61914443969727	31.014
75	26	29	BALL_AND_STICK	GLOSSY	366.3477897644043	83.712
75	26	29	WIREFRAME	GLOSSY	0.5621910095214844	8.101
75	26	29	TUBE	CARTOON	668.546199798584	29.656
76	17	19	SPACEFILLING	CARTOON	173.77424240112305	15.907
76	17	19	BALL_AND_STICK	CARTOON	234.8158359527588	39.303
76	17	19	WIREFRAME	CARTOON	0.3790855407714844	5.33
75	26	29	TUBE	GLOSSY	634.911298751831	40.264
76	17	19	SPACEFILLING	GLOSSY	173.74277114868164	20.034
76	17	19	TUBE	CARTOON	408.10203552246094	19.752
76	17	19	WIREFRAME	GLOSSY	0.3781318664550781	5.33
76	17	19	BALL_AND_STICK	GLOSSY	233.19077491760254	50.026
77	28	30	SPACEFILLING	CARTOON	280.8880805969238	25.76
76	17	19	TUBE	GLOSSY	406.0702323913574	26.272
77	28	30	WIREFRAME	CARTOON	0.5829334259033203	8.25
77	28	30	BALL_AND_STICK	CARTOON	374.2949962615967	64.14
77	28	30	SPACEFILLING	GLOSSY	281.77690505981445	32.597
77	28	30	BALL_AND_STICK	GLOSSY	377.227783203125	82.395
77	28	30	WIREFRAME	GLOSSY	0.8199214935302734	8.25
77	28	30	TUBE	CARTOON	632.6839923858643	29.852
78	20	22	SPACEFILLING	CARTOON	196.5482234954834	17.906
78	20	22	BALL_AND_STICK	CARTOON	274.6739387512207	47.431
78	20	22	WIREFRAME	CARTOON	0.44608116149902344	6.291
77	28	30	TUBE	GLOSSY	633.9828968048096	40.679
78	20	22	SPACEFILLING	GLOSSY	197.0381736755371	22.777
78	20	22	BALL_AND_STICK	GLOSSY	274.98602867126465	61.066
78	20	22	WIREFRAME	GLOSSY	0.4329681396484375	6.291
78	20	22	TUBE	CARTOON	489.732027053833	21.655
79	17	18	SPACEFILLING	CARTOON	171.5528964996338	15.161
79	17	18	BALL_AND_STICK	CARTOON	245.9259033203125	39.877
79	17	18	WIREFRAME	CARTOON	0.40602684020996094	5.641
78	20	22	TUBE	GLOSSY	487.8811836242676	29.96
79	17	18	SPACEFILLING	GLOSSY	171.6151237487793	19.25
79	17	18	BALL_AND_STICK	GLOSSY	244.88019943237305	51.794
79	17	18	WIREFRAME	GLOSSY	0.3859996795654297	5.641
79	17	18	TUBE	CARTOON	431.22100830078125	19.846
80	20	22	SPACEFILLING	CARTOON	212.3122215270996	19.397
80	20	22	BALL_AND_STICK	CARTOON	260.7111930847168	43.123
80	20	22	WIREFRAME	CARTOON	0.39505958557128906	5.528
79	17	18	TUBE	GLOSSY	437.608003616333	27.149
80	20	22	SPACEFILLING	GLOSSY	212.6307487487793	24.262
80	20	22	BALL_AND_STICK	GLOSSY	259.85169410705566	55.458
80	20	22	WIREFRAME	GLOSSY	0.3879070281982422	5.528
80	20	22	TUBE	CARTOON	437.75486946105957	20.667
81	13	14	SPACEFILLING	CARTOON	131.29305839538574	14.018
81	13	14	BALL_AND_STICK	CARTOON	163.48695755004883	30.478
81	13	14	WIREFRAME	CARTOON	0.2651214599609375	3.713
80	20	22	TUBE	GLOSSY	435.7109069824219	27.866
81	13	14	SPACEFILLING	GLOSSY	128.04293632507324	17.247
81	13	14	TUBE	CARTOON	272.5701332092285	14.893
81	13	14	WIREFRAME	GLOSSY	0.2658367156982422	3.713
81	13	14	BALL_AND_STICK	GLOSSY	164.1080379486084	38.556
82	14	15	SPACEFILLING	CARTOON	140.9626007080078	13.913
81	13	14	TUBE	GLOSSY	268.9690589904785	19.338
82	14	15	WIREFRAME	CARTOON	0.30112266540527344	4.027
82	14	15	BALL_AND_STICK	CARTOON	183.95709991455078	32.091
82	14	15	SPACEFILLING	GLOSSY	143.3122158050537	17.336
82	14	15	TUBE	CARTOON	304.2340278625488	15.007
82	14	15	WIREFRAME	GLOSSY	0.2911090850830078	4.027
82	14	15	BALL_AND_STICK	GLOSSY	184.10539627075195	41.042
83	16	18	SPACEFILLING	CARTOON	162.46914863586426	15.472
82	14	15	TUBE	GLOSSY	301.2678623199463	20.234
83	16	18	WIREFRAME	CARTOON	0.32901763916015625	4.609
83	16	18	BALL_AND_STICK	CARTOON	211.93718910217285	36.736
83	16	18	SPACEFILLING	GLOSSY	167.55008697509766	19.387
83	16	18	BALL_AND_STICK	GLOSSY	216.30287170410156	46.655
83	16	18	WIREFRAME	GLOSSY	0.331878662109375	4.609
83	16	18	TUBE	CARTOON	356.44006729125977	17.414
84	20	19	SPACEFILLING	CARTOON	194.93460655212402	20.432
83	16	18	TUBE	GLOSSY	346.59886360168457	22.839
84	20	19	WIREFRAME	CARTOON	0.39386749267578125	5.832
84	20	19	BALL_AND_STICK	CARTOON	275.97498893737793	50.391
84	20	19	SPACEFILLING	GLOSSY	194.92483139038086	25.371
84	20	19	BALL_AND_STICK	GLOSSY	272.9630470275879	64.153
84	20	19	WIREFRAME	GLOSSY	0.3960132598876953	5.832
84	20	19	TUBE	CARTOON	436.8760585784912	22.251
84	20	19	TUBE	GLOSSY	445.92809677124023	29.442
85	35	37	SPACEFILLING	CARTOON	371.0501194000244	34.834
85	35	37	WIREFRAME	CARTOON	0.8060932159423828	12.255
85	35	37	BALL_AND_STICK	CARTOON	523.4520435333252	93.247
85	35	37	SPACEFILLING	GLOSSY	361.5381717681885	43.467
85	35	37	BALL_AND_STICK	GLOSSY	517.664909362793	119.572
85	35	37	WIREFRAME	GLOSSY	0.7979869842529297	12.255
85	35	37	TUBE	CARTOON	949.2011070251465	47.375
86	31	35	SPACEFILLING	CARTOON	313.07220458984375	26.647
86	31	35	BALL_AND_STICK	CARTOON	466.8092727661133	62.748
86	31	35	WIREFRAME	CARTOON	0.6270408630371094	8.54
85	35	37	TUBE	GLOSSY	1035.1190567016602	63.444
86	31	35	SPACEFILLING	GLOSSY	313.07005882263184	34.15
86	31	35	TUBE	CARTOON	752.7799606323242	29.234
86	31	35	WIREFRAME	GLOSSY	0.6139278411865234	8.54
86	31	35	BALL_AND_STICK	GLOSSY	393.83983612060547	81.514
87	29	33	SPACEFILLING	CARTOON	304.6603202819824	31.163
87	29	33	BALL_AND_STICK	CARTOON	366.9171333312988	68.236
87	29	33	WIREFRAME	CARTOON	0.5719661712646484	8.069
86	31	35	TUBE	GLOSSY	767.8501605987549	39.82
87	29	33	SPACEFILLING	GLOSSY	393.30410957336426	38.392
87	29	33	TUBE	CARTOON	705.2879333496094	32.229
87	29	33	WIREFRAME	GLOSSY	0.5717277526855469	8.069
87	29	33	BALL_AND_STICK	GLOSSY	368.149995803833	85.05
88	17	17	SPACEFILLING	CARTOON	174.57318305969238	17.751
88	17	17	BALL_AND_STICK	CARTOON	230.18527030944824	42.353
88	17	17	WIREFRAME	CARTOON	0.3399848937988281	4.852
87	29	33	TUBE	GLOSSY	627.924919128418	43.186
88	17	17	SPACEFILLING	GLOSSY	181.12897872924805	21.946
88	17	17	TUBE	CARTOON	414.3240451812744	19.417
88	17	17	WIREFRAME	GLOSSY	0.34308433532714844	4.852
88	17	17	BALL_AND_STICK	GLOSSY	286.01527214050293	53.7
89	25	27	SPACEFILLING	CARTOON	251.92689895629883	23.064
88	17	17	TUBE	GLOSSY	407.696008682251	25.216
89	25	27	WIREFRAME	CARTOON	0.45680999755859375	6.501
89	25	27	BALL_AND_STICK	CARTOON	318.9828395843506	51.077
89	25	27	SPACEFILLING	GLOSSY	287.7511978149414	29.157
89	25	27	BALL_AND_STICK	GLOSSY	333.1871032714844	65.727
89	25	27	WIREFRAME	GLOSSY	0.4608631134033203	6.501
89	25	27	TUBE	CARTOON	531.4171314239502	23.441
89	25	27	TUBE	GLOSSY	499.06396865844727	32.146
90	40	43	SPACEFILLING	CARTOON	408.22911262512207	38.208
90	40	43	WIREFRAME	CARTOON	0.8530616760253906	11.012
90	40	43	BALL_AND_STICK	CARTOON	529.2439460754395	89.768
90	40	43	SPACEFILLING	GLOSSY	399.7180461883545	48.027
90	40	43	BALL_AND_STICK	GLOSSY	516.1972045898438	114.347
90	40	43	WIREFRAME	GLOSSY	0.7421970367431641	11.012
90	40	43	TUBE	CARTOON	860.9569072723389	39.952
91	30	33	SPACEFILLING	CARTOON	311.3563060760498	30.911
91	30	33	BALL_AND_STICK	CARTOON	395.7018852233887	71.113
91	30	33	WIREFRAME	CARTOON	0.6201267242431641	8.77
90	40	43	TUBE	GLOSSY	854.4421195983887	54.195
91	30	33	SPACEFILLING	GLOSSY	310.34183502197266	38.326
91	30	33	TUBE	CARTOON	673.4740734100342	33.615
91	30	33	WIREFRAME	GLOSSY	0.614166259765625	8.77
91	30	33	BALL_AND_STICK	GLOSSY	395.8160877227783	90.167
92	14	13	SPACEFILLING	CARTOON	142.23980903625488	13.902
92	14	13	BALL_AND_STICK	CARTOON	202.87203788757324	35.747
92	14	13	WIREFRAME	CARTOON	0.2853870391845703	4.027
92	14	13	SPACEFILLING	GLOSSY	139.73093032836914	17.325
92	14	13	TUBE	CARTOON	293.7610149383545	15.087
91	30	33	TUBE	GLOSSY	672.9168891906738	45.035
92	14	13	WIREFRAME	GLOSSY	0.28586387634277344	4.027
92	14	13	BALL_AND_STICK	GLOSSY	203.9480209350586	46.188
93	19	21	SPACEFILLING	CARTOON	193.07494163513184	18.679
92	14	13	TUBE	GLOSSY	292.910099029541	20.086
93	19	21	WIREFRAME	CARTOON	0.43702125549316406	6.355
93	19	21	BALL_AND_STICK	CARTOON	260.6229782104492	45.626
93	19	21	SPACEFILLING	GLOSSY	193.62783432006836	23.332
93	19	21	BALL_AND_STICK	GLOSSY	262.3429298400879	58.168
93	19	21	WIREFRAME	GLOSSY	0.43892860412597656	6.355
93	19	21	TUBE	CARTOON	476.3209819793701	24.435
94	16	16	SPACEFILLING	CARTOON	158.3857536315918	16.423
94	16	16	BALL_AND_STICK	CARTOON	224.89094734191895	38.623
94	16	16	WIREFRAME	CARTOON	0.3459453582763672	4.803
93	19	21	TUBE	GLOSSY	482.572078704834	32.762
94	16	16	SPACEFILLING	GLOSSY	166.67914390563965	20.338
94	16	16	TUBE	CARTOON	370.2421188354492	18.683
94	16	16	WIREFRAME	GLOSSY	0.3337860107421875	4.803
94	16	16	BALL_AND_STICK	GLOSSY	227.85687446594238	49.493
95	21	23	SPACEFILLING	CARTOON	210.8910083770752	20.518
94	16	16	TUBE	GLOSSY	355.52000999450684	24.234
95	21	23	WIREFRAME	CARTOON	0.41103363037109375	5.963
95	21	23	BALL_AND_STICK	CARTOON	277.940034866333	47.855
95	21	23	SPACEFILLING	GLOSSY	209.19489860534668	25.659
95	21	23	BALL_AND_STICK	GLOSSY	274.80077743530273	61.031
95	21	23	WIREFRAME	GLOSSY	0.40912628173828125	5.963
95	21	23	TUBE	CARTOON	453.4339904785156	24.121
96	37	41	SPACEFILLING	CARTOON	374.2361068725586	35.489
95	21	23	TUBE	GLOSSY	448.84610176086426	31.841
96	37	41	WIREFRAME	CARTOON	0.7770061492919922	11.642
96	37	41	BALL_AND_STICK	CARTOON	522.5601196289062	92.663
96	37	41	SPACEFILLING	GLOSSY	381.6990852355957	44.6
96	37	41	BALL_AND_STICK	GLOSSY	516.4101123809814	118.361
96	37	41	WIREFRAME	GLOSSY	0.7781982421875	11.642
96	37	41	TUBE	CARTOON	910.4540348052979	43.494
97	31	34	SPACEFILLING	CARTOON	316.54977798461914	28.965
96	37	41	TUBE	GLOSSY	904.8061370849609	58.976
97	31	34	WIREFRAME	CARTOON	0.6449222564697266	9.195
97	31	34	BALL_AND_STICK	CARTOON	408.1261157989502	69.008
97	31	34	SPACEFILLING	GLOSSY	314.8050308227539	36.53
97	31	34	BALL_AND_STICK	GLOSSY	411.9527339935303	88.952
97	31	34	WIREFRAME	GLOSSY	0.6411075592041016	9.195
97	31	34	TUBE	CARTOON	714.4639492034912	34.084
98	12	13	SPACEFILLING	CARTOON	127.2430419921875	11.936
98	12	13	BALL_AND_STICK	CARTOON	177.6881217956543	29.715
98	12	13	WIREFRAME	CARTOON	0.32782554626464844	3.851
98	12	13	SPACEFILLING	GLOSSY	124.38488006591797	14.875
98	12	13	TUBE	CARTOON	293.6289310455322	14.697
98	12	13	BALL_AND_STICK	GLOSSY	169.8617935180664	38.152
98	12	13	WIREFRAME	GLOSSY	0.2741813659667969	3.851
97	31	34	TUBE	GLOSSY	717.972993850708	45.224
98	12	13	TUBE	GLOSSY	288.47217559814453	19.328
99	23	25	SPACEFILLING	CARTOON	229.68602180480957	21.136
99	23	25	WIREFRAME	CARTOON	0.4341602325439453	6.355
99	23	25	BALL_AND_STICK	CARTOON	298.21300506591797	52.278
99	23	25	SPACEFILLING	GLOSSY	229.56299781799316	26.773
99	23	25	BALL_AND_STICK	GLOSSY	297.21808433532715	67.164
99	23	25	WIREFRAME	GLOSSY	0.4379749298095703	6.355
99	23	25	TUBE	CARTOON	486.10734939575195	23.335
100	19	20	SPACEFILLING	CARTOON	192.4879550933838	18.826
100	19	20	BALL_AND_STICK	CARTOON	269.7131633758545	50.602
100	19	20	WIREFRAME	CARTOON	0.4138946533203125	6.224
99	23	25	TUBE	GLOSSY	488.4011745452881	31.518
100	19	20	SPACEFILLING	GLOSSY	192.3811435699463	23.517
100	19	20	BALL_AND_STICK	GLOSSY	273.19884300231934	64.718
100	19	20	WIREFRAME	GLOSSY	0.41675567626953125	6.224
100	19	20	TUBE	CARTOON	462.9371166229248	23.57
101	32	35	SPACEFILLING	CARTOON	331.92992210388184	30.55
100	19	20	TUBE	GLOSSY	465.66200256347656	32.025
101	32	35	WIREFRAME	CARTOON	0.7388591766357422	10.006
101	32	35	BALL_AND_STICK	CARTOON	434.0240955352783	74.45
101	32	35	SPACEFILLING	GLOSSY	330.3689956665039	38.377
101	32	35	BALL_AND_STICK	GLOSSY	432.82103538513184	95.218
101	32	35	WIREFRAME	GLOSSY	0.6847381591796875	10.006
101	32	35	TUBE	CARTOON	785.062313079834	37.167
102	23	26	SPACEFILLING	CARTOON	232.50913619995117	22.367
102	23	26	BALL_AND_STICK	CARTOON	302.56009101867676	52.719
102	23	26	WIREFRAME	CARTOON	0.45609474182128906	6.571
101	32	35	TUBE	GLOSSY	782.9229831695557	50.036
102	23	26	SPACEFILLING	GLOSSY	236.13619804382324	28.018
102	23	26	TUBE	CARTOON	501.36494636535645	25.384
102	23	26	WIREFRAME	GLOSSY	0.4553794860839844	6.571
102	23	26	BALL_AND_STICK	GLOSSY	311.51890754699707	67.05
103	26	29	SPACEFILLING	CARTOON	268.6750888824463	25.588
103	26	29	BALL_AND_STICK	CARTOON	345.16310691833496	59.827
103	26	29	WIREFRAME	CARTOON	0.5369186401367188	7.547
102	23	26	TUBE	GLOSSY	505.77592849731445	32.958
103	26	29	SPACEFILLING	GLOSSY	271.4121341705322	31.979
103	26	29	BALL_AND_STICK	GLOSSY	350.13294219970703	76.39
103	26	29	WIREFRAME	GLOSSY	0.5600452423095703	7.547
103	26	29	TUBE	CARTOON	578.5617828369141	28.883
104	36	40	SPACEFILLING	CARTOON	373.5361099243164	35.462
103	26	29	TUBE	GLOSSY	569.7216987609863	38.257
104	36	40	WIREFRAME	CARTOON	0.7779598236083984	11.682
104	36	40	BALL_AND_STICK	CARTOON	495.5408573150635	89.864
104	36	40	SPACEFILLING	GLOSSY	370.75090408325195	44.353
104	36	40	BALL_AND_STICK	GLOSSY	493.40200424194336	113.74
104	36	40	WIREFRAME	GLOSSY	0.7779598236083984	11.682
104	36	40	TUBE	CARTOON	913.2339954376221	45.753
105	38	43	SPACEFILLING	CARTOON	387.77613639831543	36.548
104	36	40	TUBE	GLOSSY	910.7351303100586	60.578
105	38	43	WIREFRAME	CARTOON	0.8041858673095703	11.909
105	38	43	BALL_AND_STICK	CARTOON	531.3689708709717	97.165
105	38	43	SPACEFILLING	GLOSSY	638.8142108917236	45.951
